EmployeeID,Turnover,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,Wages,CompaniesWorked,OverTime,SalaryHike,PerfoRating,StockOption,TotalWorkingYears,TrainingLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
731,No,41,Travel_Rarely,Human Resources,10,4,Human Resources,2,Male,2,Manager,4,Divorced,19141,3,No,15,3,Yes,23,2,2,21,6,12,6
732,No,60,Travel_Rarely,Sales,16,4,Marketing,1,Male,3,Sales Executive,1,Single,5405,8,No,14,3,No,10,1,3,2,2,2,2
733,No,27,Travel_Frequently,Research & Development,10,2,Life Sciences,4,Male,3,Manufacturing Director,1,Divorced,8793,1,No,21,4,Yes,9,4,2,9,7,1,7
734,No,41,Travel_Rarely,Human Resources,1,3,Human Resources,4,Male,2,Manager,3,Married,19189,1,No,12,3,Yes,22,3,3,22,7,2,10
738,No,50,Travel_Rarely,Sales,8,4,Marketing,4,Male,3,Sales Representative,2,Married,3875,7,No,15,3,Yes,4,2,3,2,2,2,2
741,Yes,28,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Female,1,Research Scientist,2,Single,2216,7,Yes,13,3,No,10,4,3,7,7,3,7
742,No,36,Non-Travel,Research & Development,8,3,Life Sciences,1,Female,4,Research Director,1,Married,11713,9,No,14,3,Yes,10,2,3,8,7,0,5
743,No,38,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,3,Manufacturing Director,3,Single,7861,4,Yes,14,3,No,10,4,4,1,0,0,0
744,No,44,Non-Travel,Research & Development,24,3,Medical,1,Male,1,Laboratory Technician,3,Single,3708,2,No,14,3,No,9,5,3,5,2,1,4
746,No,47,Travel_Frequently,Sales,3,3,Medical,4,Female,3,Sales Executive,3,Divorced,13770,9,Yes,12,3,Yes,28,2,2,22,2,11,13
747,No,30,Travel_Rarely,Sales,27,5,Marketing,3,Male,3,Sales Executive,4,Divorced,5304,7,No,23,4,Yes,10,2,2,8,7,7,7
749,No,29,Travel_Rarely,Sales,10,3,Life Sciences,3,Male,3,Sales Representative,3,Single,2642,1,No,11,3,No,1,6,3,1,0,0,0
752,Yes,42,Travel_Frequently,Research & Development,19,3,Medical,3,Male,4,Research Scientist,3,Divorced,2759,6,Yes,12,3,No,7,2,3,2,2,2,2
754,No,43,Travel_Frequently,Sales,15,3,Life Sciences,4,Male,2,Sales Executive,4,Married,6804,3,No,18,3,Yes,7,5,3,2,2,2,2
757,No,34,Travel_Rarely,Research & Development,8,2,Medical,2,Female,3,Healthcare Representative,3,Single,6142,3,No,11,3,No,10,2,3,5,1,4,3
758,No,23,Travel_Rarely,Research & Development,9,1,Medical,2,Male,3,Laboratory Technician,1,Married,2500,1,No,14,3,Yes,5,2,4,4,3,0,2
760,No,39,Travel_Rarely,Human Resources,3,3,Human Resources,3,Female,4,Human Resources,2,Married,6389,9,No,15,3,Yes,12,3,1,8,3,3,6
762,No,56,Travel_Rarely,Research & Development,9,3,Medical,3,Male,3,Healthcare Representative,4,Married,11103,7,No,11,3,No,30,1,2,10,7,1,1
763,No,40,Travel_Rarely,Research & Development,2,1,Medical,4,Female,2,Research Scientist,4,Single,2342,0,Yes,20,4,No,5,2,2,4,2,2,3
764,No,27,Travel_Rarely,Research & Development,7,3,Medical,4,Female,2,Healthcare Representative,1,Single,6811,8,No,19,3,No,9,2,1,7,6,0,7
766,No,29,Travel_Rarely,Sales,10,3,Marketing,4,Male,3,Sales Representative,2,Divorced,2297,1,No,14,3,Yes,2,2,3,2,2,2,2
769,No,53,Travel_Rarely,Research & Development,6,3,Life Sciences,4,Male,3,Laboratory Technician,4,Single,2450,2,No,17,3,No,19,4,3,2,2,2,2
771,No,35,Non-Travel,Research & Development,2,4,Life Sciences,4,Female,3,Healthcare Representative,1,Divorced,5093,2,No,11,3,Yes,16,2,4,1,0,0,0
772,No,32,Travel_Frequently,Research & Development,24,4,Life Sciences,1,Male,3,Laboratory Technician,4,Married,5309,1,No,15,3,Yes,10,2,3,10,8,4,7
773,No,38,Travel_Rarely,Research & Development,2,5,Medical,4,Male,3,Research Scientist,3,Married,3057,6,Yes,13,3,Yes,6,0,1,1,0,0,1
775,No,34,Travel_Rarely,Research & Development,8,5,Life Sciences,2,Female,3,Manufacturing Director,1,Divorced,5121,3,No,14,3,Yes,7,3,3,0,0,0,0
776,No,52,Travel_Rarely,Sales,3,4,Marketing,3,Male,2,Manager,1,Married,16856,1,No,11,3,No,34,3,4,34,6,1,16
780,Yes,33,Travel_Rarely,Research & Development,1,4,Other,4,Male,3,Research Scientist,4,Single,2686,1,Yes,13,3,No,10,2,2,10,9,7,8
781,No,25,Travel_Rarely,Sales,26,1,Medical,3,Female,3,Sales Executive,4,Single,6180,1,No,23,4,No,6,5,2,6,5,1,4
783,No,45,Travel_Rarely,Sales,2,2,Technical Degree,2,Male,1,Sales Representative,3,Single,6632,0,No,13,3,No,9,3,3,8,7,3,1
784,No,23,Travel_Rarely,Research & Development,10,1,Medical,1,Male,4,Research Scientist,3,Single,3505,1,No,18,3,No,2,3,3,2,2,0,2
785,Yes,47,Travel_Frequently,Sales,27,2,Life Sciences,2,Female,4,Sales Executive,3,Single,6397,4,Yes,12,3,No,8,2,3,5,4,1,3
786,No,34,Travel_Rarely,Sales,2,3,Other,4,Male,3,Sales Executive,4,Single,6274,1,No,22,4,No,6,5,3,6,5,1,4
787,Yes,55,Travel_Rarely,Research & Development,2,3,Medical,4,Male,3,Manager,1,Married,19859,5,Yes,13,3,Yes,24,2,3,5,2,1,4
789,No,36,Non-Travel,Sales,8,4,Life Sciences,1,Male,2,Sales Executive,1,Single,7587,1,No,15,3,No,10,1,3,10,7,0,9
791,No,52,Non-Travel,Research & Development,19,4,Medical,4,Male,3,Research Scientist,4,Married,4258,0,No,18,3,Yes,5,3,3,4,3,1,2
792,No,26,Travel_Frequently,Research & Development,1,2,Life Sciences,1,Female,1,Laboratory Technician,4,Divorced,4364,3,No,14,3,Yes,5,2,3,2,2,2,0
793,No,29,Travel_Rarely,Research & Development,27,3,Medical,2,Female,3,Healthcare Representative,3,Married,4335,4,No,12,3,Yes,11,3,2,8,7,1,1
796,Yes,26,Travel_Rarely,Sales,8,3,Technical Degree,4,Male,2,Sales Executive,1,Single,5326,6,No,17,3,No,6,2,2,4,3,1,2
797,No,34,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Female,4,Research Scientist,4,Single,3280,2,No,16,3,No,10,2,3,4,2,1,3
799,No,54,Travel_Rarely,Research & Development,19,4,Medical,4,Female,3,Manufacturing Director,1,Divorced,5485,9,Yes,11,3,Yes,9,4,3,5,3,1,4
800,No,27,Travel_Frequently,Sales,8,1,Marketing,3,Male,3,Sales Executive,4,Married,4342,0,No,19,3,Yes,5,3,3,4,2,1,1
802,No,37,Travel_Rarely,Research & Development,10,1,Life Sciences,4,Female,3,Research Scientist,1,Divorced,2782,0,Yes,13,3,Yes,6,3,2,5,3,4,3
803,No,38,Travel_Frequently,Research & Development,2,4,Life Sciences,1,Female,4,Manufacturing Director,1,Single,5980,6,Yes,12,3,No,17,2,3,15,7,4,12
804,No,34,Travel_Rarely,Research & Development,2,4,Medical,3,Female,2,Research Scientist,1,Single,4381,1,No,11,3,No,6,3,3,6,5,1,3
805,No,35,Travel_Rarely,Sales,8,4,Life Sciences,1,Female,3,Sales Representative,4,Married,2572,1,No,16,3,Yes,3,1,2,3,2,0,2
806,No,30,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,1,Laboratory Technician,3,Married,3833,3,No,21,4,Yes,7,2,3,2,2,0,2
807,No,40,Travel_Frequently,Research & Development,2,2,Medical,3,Female,4,Healthcare Representative,2,Married,4244,1,No,24,4,Yes,8,2,3,8,7,3,7
808,No,34,Travel_Rarely,Sales,8,2,Life Sciences,3,Female,3,Sales Executive,1,Married,6500,5,No,17,3,Yes,6,1,3,3,2,1,2
809,No,42,Travel_Frequently,Research & Development,8,3,Life Sciences,2,Male,3,Manager,4,Divorced,18430,1,No,13,3,Yes,24,4,2,24,7,14,9
811,Yes,23,Travel_Rarely,Research & Development,6,3,Life Sciences,3,Male,4,Laboratory Technician,1,Married,1601,1,Yes,21,4,Yes,1,2,3,0,0,0,0
812,No,24,Non-Travel,Research & Development,9,3,Life Sciences,3,Male,2,Laboratory Technician,2,Divorced,2694,1,No,11,3,Yes,1,4,3,1,0,0,0
813,No,52,Travel_Rarely,Research & Development,11,4,Life Sciences,4,Female,3,Laboratory Technician,3,Married,3149,8,No,20,4,Yes,9,3,3,5,2,1,4
815,No,50,Travel_Rarely,Research & Development,2,3,Medical,3,Male,3,Research Director,3,Married,17639,5,No,16,3,No,30,3,3,4,3,0,3
816,Yes,29,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,2,Laboratory Technician,1,Married,2319,1,Yes,11,3,Yes,1,1,3,1,0,0,0
817,No,33,Travel_Rarely,Research & Development,7,3,Medical,3,Male,3,Research Director,3,Married,11691,0,No,11,3,No,14,3,4,13,9,3,7
819,Yes,33,Travel_Rarely,Sales,16,3,Marketing,1,Female,3,Sales Executive,1,Single,5324,5,No,15,3,No,6,3,3,3,2,0,2
820,No,47,Travel_Rarely,Research & Development,2,2,Other,3,Female,3,Manager,4,Married,16752,1,Yes,11,3,Yes,26,3,2,26,14,3,0
823,No,36,Travel_Rarely,Research & Development,1,3,Other,3,Female,3,Manufacturing Director,2,Married,5228,0,No,15,3,Yes,10,2,3,9,7,0,5
824,No,29,Travel_Rarely,Research & Development,23,2,Life Sciences,3,Male,4,Research Scientist,3,Married,2700,1,No,24,4,Yes,10,3,3,10,7,0,7
825,Yes,58,Travel_Rarely,Research & Development,2,4,Life Sciences,4,Male,3,Research Director,2,Single,19246,7,Yes,12,3,No,40,2,3,31,15,13,8
826,No,35,Travel_Rarely,Research & Development,1,4,Life Sciences,4,Female,4,Research Scientist,3,Single,2506,3,No,13,3,No,7,0,3,2,2,2,2
827,No,42,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Female,2,Manufacturing Director,4,Married,6062,9,Yes,13,3,Yes,8,4,3,4,3,0,2
828,Yes,28,Travel_Rarely,Research & Development,2,4,Medical,3,Male,3,Research Scientist,3,Single,4382,6,No,17,3,No,5,3,2,2,2,2,1
829,No,36,Travel_Rarely,Human Resources,13,3,Human Resources,3,Male,3,Human Resources,2,Married,2143,4,No,13,3,Yes,8,2,3,5,2,0,4
830,No,32,Travel_Rarely,Research & Development,4,3,Life Sciences,3,Female,2,Manufacturing Director,3,Married,6162,1,No,12,3,Yes,14,3,3,14,13,6,8
832,No,40,Travel_Frequently,Research & Development,16,4,Medical,1,Male,2,Laboratory Technician,3,Single,5094,6,No,14,3,No,10,6,3,1,0,0,0
833,No,30,Travel_Rarely,Research & Development,2,3,Medical,3,Female,2,Manufacturing Director,4,Single,6877,5,Yes,24,4,No,12,4,2,0,0,0,0
834,No,45,Travel_Rarely,Research & Development,2,3,Life Sciences,2,Female,2,Research Scientist,3,Single,2274,1,No,14,3,No,1,3,3,1,0,0,0
836,No,42,Travel_Rarely,Research & Development,29,3,Life Sciences,2,Male,3,Manufacturing Director,2,Married,4434,1,No,13,3,Yes,10,3,2,9,8,7,8
837,No,38,Travel_Frequently,Research & Development,12,3,Life Sciences,1,Male,2,Healthcare Representative,1,Divorced,6288,2,No,15,3,Yes,13,3,2,4,3,1,2
838,No,34,Travel_Frequently,Research & Development,16,4,Life Sciences,3,Female,2,Research Scientist,4,Single,2553,1,No,16,3,No,6,3,3,5,2,1,3
840,Yes,49,Travel_Rarely,Sales,11,3,Marketing,3,Female,3,Sales Executive,4,Married,7654,1,No,18,3,Yes,9,3,4,9,8,7,7
842,Yes,55,Travel_Rarely,Sales,2,1,Medical,3,Male,3,Sales Executive,4,Single,5160,4,No,16,3,No,12,3,2,9,7,7,3
843,No,43,Travel_Rarely,Research & Development,14,2,Life Sciences,2,Male,3,Research Director,1,Married,17159,6,No,24,4,Yes,22,3,3,4,1,1,0
844,No,27,Travel_Rarely,Research & Development,5,1,Technical Degree,3,Male,2,Research Director,4,Divorced,12808,1,Yes,16,3,Yes,9,3,3,9,8,0,8
845,No,35,Travel_Rarely,Research & Development,7,3,Other,3,Male,3,Manufacturing Director,3,Single,10221,3,No,21,4,No,17,3,4,8,5,1,6
846,No,28,Travel_Rarely,Sales,2,4,Marketing,2,Female,3,Sales Executive,2,Married,4779,1,Yes,20,4,No,8,2,3,8,7,7,5
847,No,34,Travel_Rarely,Human Resources,3,2,Human Resources,3,Male,3,Human Resources,4,Married,3737,0,No,19,3,Yes,4,1,1,3,2,0,2
848,Yes,26,Travel_Frequently,Research & Development,5,2,Medical,3,Female,2,Research Scientist,3,Married,2366,1,Yes,14,3,Yes,8,2,3,8,7,1,7
850,No,27,Non-Travel,Research & Development,3,3,Medical,4,Male,3,Research Scientist,4,Married,1706,1,No,11,3,Yes,0,6,2,0,0,0,0
851,No,51,Travel_Rarely,Sales,26,4,Marketing,1,Female,3,Manager,3,Married,16307,2,No,14,3,Yes,29,2,2,20,6,4,17
852,No,44,Travel_Rarely,Research & Development,4,3,Medical,4,Male,3,Healthcare Representative,2,Single,5933,9,No,12,3,No,10,2,2,5,2,2,3
854,No,25,Travel_Rarely,Research & Development,2,1,Medical,1,Male,4,Research Scientist,1,Single,3424,7,No,13,3,No,6,3,2,4,3,0,1
855,No,33,Travel_Rarely,Sales,1,3,Medical,1,Male,4,Sales Executive,1,Divorced,4037,1,No,22,4,Yes,9,5,3,9,8,0,8
856,No,35,Travel_Rarely,Research & Development,27,1,Medical,3,Female,2,Research Scientist,1,Single,2559,1,No,11,3,No,6,3,2,6,5,1,1
857,No,36,Travel_Rarely,Sales,1,2,Life Sciences,2,Male,3,Sales Executive,4,Married,6201,1,Yes,14,3,Yes,18,1,2,18,14,4,11
859,No,32,Travel_Rarely,Sales,13,4,Life Sciences,2,Male,3,Sales Executive,4,Divorced,4403,2,No,11,3,Yes,8,3,2,5,2,0,3
861,No,30,Travel_Frequently,Research & Development,5,4,Life Sciences,2,Male,2,Research Scientist,4,Divorced,3761,9,No,12,3,Yes,10,3,2,5,4,0,3
862,No,53,Travel_Rarely,Sales,7,2,Marketing,1,Female,2,Sales Executive,4,Married,10934,7,Yes,18,3,Yes,35,3,3,5,2,0,4
864,No,45,Travel_Rarely,Sales,9,3,Marketing,4,Male,3,Sales Executive,1,Divorced,10761,4,Yes,12,3,Yes,18,2,3,5,4,0,2
865,No,32,Travel_Rarely,Research & Development,8,2,Medical,3,Female,4,Research Scientist,3,Married,5175,5,No,12,3,Yes,9,3,2,5,3,1,3
867,No,52,Travel_Frequently,Research & Development,25,4,Medical,3,Female,2,Manufacturing Director,4,Married,13826,3,No,22,4,No,31,3,3,9,8,0,0
868,No,37,Travel_Rarely,Sales,16,4,Marketing,4,Male,2,Sales Executive,3,Divorced,6334,4,No,19,3,Yes,9,2,3,1,0,0,0
869,No,28,Travel_Rarely,Human Resources,8,2,Medical,2,Male,2,Human Resources,4,Divorced,4936,1,No,13,3,Yes,6,6,3,5,1,0,4
872,No,22,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Male,2,Manufacturing Director,4,Married,4775,6,No,22,4,Yes,4,2,1,2,2,2,2
874,No,44,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Male,4,Laboratory Technician,4,Married,2818,2,Yes,24,4,Yes,10,2,2,3,2,0,2
875,No,42,Travel_Frequently,Research & Development,2,1,Medical,2,Male,3,Research Scientist,4,Single,2515,5,Yes,14,3,No,8,2,3,2,1,2,2
878,No,36,Travel_Rarely,Human Resources,8,3,Life Sciences,1,Male,2,Human Resources,1,Married,2342,0,No,21,4,No,6,3,3,5,4,0,3
879,No,25,Travel_Rarely,Sales,3,1,Other,3,Male,3,Sales Executive,1,Married,4194,1,Yes,18,3,No,5,3,3,5,3,0,3
880,No,35,Travel_Rarely,Research & Development,9,3,Life Sciences,4,Female,2,Manufacturing Director,3,Married,10685,1,Yes,20,4,Yes,17,2,3,17,14,5,15
881,Yes,35,Travel_Frequently,Research & Development,25,4,Life Sciences,4,Female,3,Research Scientist,2,Divorced,2022,1,Yes,19,3,Yes,10,3,2,10,2,7,8
882,No,32,Non-Travel,Research & Development,1,3,Life Sciences,4,Male,3,Laboratory Technician,4,Divorced,2314,0,No,12,3,Yes,4,2,3,3,0,0,2
885,No,25,Travel_Rarely,Sales,4,1,Marketing,3,Male,2,Sales Executive,1,Married,4256,1,No,12,3,No,5,1,4,5,2,0,3
887,No,49,Travel_Rarely,Research & Development,1,3,Technical Degree,3,Female,3,Research Scientist,1,Married,3580,2,No,16,3,Yes,7,2,3,4,2,0,2
888,No,24,Non-Travel,Research & Development,4,1,Life Sciences,1,Male,2,Laboratory Technician,4,Married,3162,0,No,17,3,No,6,2,2,5,2,3,4
889,No,32,Travel_Frequently,Sales,5,2,Life Sciences,2,Male,3,Sales Executive,2,Married,6524,1,No,14,3,Yes,10,3,3,10,8,5,3
893,No,38,Travel_Rarely,Sales,9,3,Marketing,2,Male,2,Sales Representative,2,Married,2899,0,No,19,3,Yes,3,3,3,2,2,1,2
894,No,42,Travel_Rarely,Research & Development,3,3,Life Sciences,3,Female,4,Laboratory Technician,4,Married,5231,2,Yes,13,3,Yes,17,1,2,5,3,1,3
895,No,31,Travel_Rarely,Research & Development,11,4,Life Sciences,4,Male,3,Research Scientist,4,Married,2356,3,Yes,19,3,Yes,8,2,3,6,4,0,2
896,Yes,29,Travel_Rarely,Sales,1,3,Medical,2,Female,2,Sales Representative,3,Divorced,2800,6,Yes,19,3,Yes,5,3,3,3,2,0,2
897,No,53,Travel_Rarely,Sales,8,3,Marketing,1,Male,3,Sales Executive,4,Married,11836,5,No,14,3,Yes,28,3,3,2,0,2,2
899,No,35,Travel_Rarely,Research & Development,25,3,Technical Degree,4,Male,2,Manufacturing Director,2,Married,10903,3,No,16,3,No,16,2,3,13,10,4,8
900,No,37,Travel_Frequently,Sales,21,2,Medical,3,Female,3,Sales Representative,4,Married,2973,5,No,15,3,Yes,10,3,3,5,4,0,0
901,No,53,Travel_Rarely,Research & Development,23,4,Life Sciences,4,Female,3,Research Director,4,Single,14275,6,No,18,3,No,33,0,3,12,9,3,8
902,No,43,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Female,3,Healthcare Representative,4,Married,5562,4,No,13,3,Yes,12,2,2,5,2,2,2
903,No,47,Travel_Rarely,Sales,2,2,Marketing,3,Female,3,Sales Executive,4,Married,4537,0,Yes,22,4,Yes,8,2,3,7,6,7,7
904,No,37,Non-Travel,Sales,19,2,Medical,1,Male,3,Sales Executive,2,Single,7642,1,Yes,13,3,No,10,2,3,10,0,0,9
905,No,50,Non-Travel,Research & Development,2,4,Life Sciences,1,Male,3,Manager,1,Divorced,17924,1,No,11,3,Yes,31,3,3,31,6,14,7
909,No,39,Travel_Rarely,Human Resources,2,3,Life Sciences,4,Female,2,Human Resources,4,Married,5204,8,No,11,3,Yes,13,2,3,5,4,0,4
910,No,33,Travel_Rarely,Human Resources,3,2,Human Resources,4,Male,3,Human Resources,2,Divorced,2277,3,Yes,11,3,Yes,7,4,4,4,3,0,3
911,Yes,32,Travel_Rarely,Research & Development,25,4,Life Sciences,1,Male,3,Laboratory Technician,4,Single,2795,1,Yes,24,4,No,1,2,1,1,0,0,1
912,No,29,Travel_Rarely,Research & Development,7,1,Medical,1,Female,2,Laboratory Technician,4,Divorced,2532,6,No,14,3,Yes,8,5,3,4,3,0,3
913,No,44,Travel_Rarely,Research & Development,9,2,Life Sciences,2,Male,3,Research Scientist,1,Married,2559,1,Yes,13,3,No,8,0,3,8,7,7,1
916,No,28,Travel_Rarely,Sales,5,4,Medical,1,Male,3,Sales Executive,4,Single,4908,1,No,14,3,No,4,3,3,4,2,0,2
918,Yes,58,Travel_Frequently,Research & Development,2,1,Life Sciences,4,Male,2,Laboratory Technician,4,Divorced,2380,9,Yes,14,3,Yes,3,3,2,1,0,0,0
920,No,43,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Female,3,Manufacturing Director,2,Divorced,4765,4,No,21,4,Yes,4,2,4,1,0,0,0
922,Yes,20,Travel_Rarely,Sales,2,3,Medical,3,Female,2,Sales Representative,3,Single,2044,1,No,13,3,No,2,3,2,2,2,0,2
923,Yes,21,Travel_Rarely,Research & Development,18,1,Other,4,Female,3,Research Scientist,4,Single,2693,1,No,19,3,No,1,3,2,1,0,0,0
924,No,36,Travel_Rarely,Research & Development,14,1,Life Sciences,3,Male,3,Healthcare Representative,4,Married,6586,0,Yes,17,3,Yes,17,2,2,16,8,4,11
925,No,47,Travel_Rarely,Sales,2,4,Life Sciences,4,Female,2,Sales Representative,4,Single,3294,1,Yes,18,3,No,3,3,2,3,2,1,2
926,Yes,22,Travel_Rarely,Research & Development,3,1,Life Sciences,2,Female,3,Manufacturing Director,3,Married,4171,0,Yes,19,3,Yes,4,3,4,3,2,0,2
927,Yes,41,Travel_Rarely,Research & Development,2,4,Life Sciences,2,Female,1,Laboratory Technician,4,Divorced,2778,4,Yes,13,3,Yes,10,1,2,7,7,1,0
930,No,28,Travel_Rarely,Research & Development,9,3,Medical,3,Female,3,Research Scientist,3,Divorced,2377,5,No,18,3,Yes,6,2,3,2,2,2,2
932,Yes,39,Travel_Rarely,Research & Development,6,3,Medical,4,Male,3,Laboratory Technician,1,Married,2404,7,Yes,21,4,No,8,2,1,2,2,2,2
933,No,27,Travel_Rarely,Research & Development,4,3,Life Sciences,2,Female,3,Research Scientist,3,Single,2318,1,No,19,3,No,1,2,3,1,1,0,0
934,No,34,Travel_Rarely,Research & Development,10,3,Life Sciences,2,Male,3,Laboratory Technician,2,Divorced,2008,1,No,14,3,Yes,1,3,3,1,0,1,0
936,No,42,Travel_Rarely,Sales,14,2,Medical,3,Female,2,Sales Executive,3,Single,6244,7,No,17,3,No,10,6,3,5,4,0,3
939,No,33,Travel_Rarely,Research & Development,1,4,Other,3,Male,2,Research Scientist,1,Single,2799,3,Yes,11,3,No,6,1,3,3,2,0,2
940,No,58,Travel_Rarely,Research & Development,5,3,Technical Degree,3,Female,2,Healthcare Representative,2,Divorced,10552,2,Yes,13,3,Yes,24,3,3,6,0,0,4
941,No,31,Travel_Rarely,Sales,7,4,Life Sciences,2,Male,2,Sales Representative,3,Married,2329,3,No,15,3,No,13,2,4,7,7,5,2
942,No,35,Travel_Rarely,Research & Development,21,1,Life Sciences,4,Female,3,Healthcare Representative,4,Married,4014,1,Yes,25,4,Yes,10,2,1,10,6,0,7
944,No,49,Travel_Rarely,Research & Development,8,2,Other,1,Female,3,Laboratory Technician,2,Married,7403,4,No,11,3,Yes,29,3,2,26,9,1,7
945,No,48,Travel_Rarely,Research & Development,20,4,Medical,4,Male,3,Research Scientist,3,Married,2259,4,No,17,3,Yes,13,2,2,0,0,0,0
947,No,31,Non-Travel,Sales,20,2,Marketing,4,Female,3,Sales Executive,3,Married,6932,1,No,13,3,Yes,9,2,2,9,8,0,0
949,No,36,Travel_Rarely,Research & Development,7,4,Other,2,Male,3,Research Scientist,4,Single,4678,2,No,18,3,No,8,6,3,6,2,0,1
950,No,38,Travel_Rarely,Research & Development,1,3,Technical Degree,4,Female,3,Research Director,1,Married,13582,1,No,13,3,Yes,15,3,3,15,12,5,11
951,No,32,Non-Travel,Research & Development,1,3,Life Sciences,3,Female,2,Laboratory Technician,2,Married,2332,6,No,20,4,No,5,3,3,3,0,0,2
952,Yes,25,Travel_Rarely,Sales,19,2,Marketing,3,Male,2,Sales Representative,2,Married,2413,1,Yes,18,3,Yes,1,2,3,1,0,0,0
954,No,40,Travel_Rarely,Sales,10,4,Marketing,1,Male,2,Sales Executive,2,Divorced,9705,2,No,12,3,Yes,11,2,2,1,0,0,0
956,No,26,Travel_Frequently,Sales,1,3,Medical,3,Male,2,Sales Executive,1,Single,4294,1,No,12,3,No,7,2,3,7,7,0,7
957,No,41,Travel_Rarely,Research & Development,6,3,Medical,4,Male,3,Laboratory Technician,1,Single,4721,2,Yes,13,3,No,20,3,3,18,13,2,17
958,No,36,Travel_Rarely,Research & Development,2,4,Medical,3,Male,3,Laboratory Technician,3,Single,2519,4,No,21,4,No,16,6,3,11,8,3,9
959,Yes,19,Travel_Rarely,Sales,21,3,Other,4,Male,2,Sales Representative,2,Single,2121,1,Yes,13,3,No,1,3,4,1,0,0,0
960,Yes,20,Travel_Rarely,Research & Development,4,3,Technical Degree,1,Male,3,Laboratory Technician,1,Single,2973,1,No,19,3,No,1,2,3,1,0,0,0
961,No,31,Travel_Rarely,Research & Development,12,3,Medical,4,Female,3,Healthcare Representative,4,Married,5855,0,Yes,11,3,Yes,10,2,1,9,7,8,5
964,No,40,Travel_Frequently,Research & Development,9,4,Medical,4,Male,3,Research Scientist,2,Divorced,3617,8,Yes,14,3,Yes,3,2,3,1,1,0,0
966,No,32,Travel_Rarely,Research & Development,3,4,Medical,3,Female,3,Manufacturing Director,1,Married,6725,1,No,12,3,Yes,8,2,4,8,7,6,3
967,Yes,36,Travel_Rarely,Sales,3,1,Life Sciences,3,Male,2,Sales Executive,4,Married,10325,1,Yes,11,3,Yes,16,6,3,16,7,3,7
969,No,33,Travel_Rarely,Research & Development,1,3,Life Sciences,2,Female,2,Healthcare Representative,4,Single,6949,0,No,14,3,No,6,3,3,5,0,1,4
970,Yes,37,Travel_Rarely,Sales,1,4,Life Sciences,1,Male,2,Sales Executive,3,Married,10609,5,No,11,3,No,17,2,1,14,1,11,7
972,No,45,Non-Travel,Research & Development,4,2,Life Sciences,3,Male,3,Laboratory Technician,2,Married,4447,1,No,12,3,No,9,5,2,9,7,0,8
974,No,29,Travel_Frequently,Sales,20,3,Technical Degree,3,Female,3,Sales Representative,4,Married,2157,1,No,15,3,Yes,3,5,3,3,1,0,2
975,No,35,Travel_Rarely,Sales,18,3,Medical,3,Female,3,Sales Executive,3,Married,4601,1,No,16,3,No,5,3,3,5,2,1,0
976,No,52,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Male,3,Manager,4,Married,17099,2,No,15,3,Yes,26,2,2,9,8,7,8
977,Yes,58,Travel_Rarely,Research & Development,2,3,Technical Degree,4,Male,3,Research Scientist,3,Single,2479,4,No,24,4,No,7,4,3,1,0,0,0
981,No,53,Travel_Rarely,Sales,2,2,Medical,3,Male,3,Manager,3,Divorced,14852,6,No,13,3,Yes,22,3,4,17,13,15,2
982,No,30,Travel_Rarely,Sales,8,2,Other,3,Male,3,Sales Executive,3,Divorced,7264,5,No,11,3,Yes,10,2,4,8,4,7,7
983,No,38,Non-Travel,Sales,10,3,Technical Degree,3,Female,3,Sales Executive,4,Single,5666,1,Yes,13,3,No,6,1,3,5,3,1,3
984,No,35,Travel_Rarely,Sales,3,4,Life Sciences,4,Male,3,Sales Executive,4,Divorced,7823,6,No,13,3,Yes,12,2,3,10,9,0,8
985,No,39,Travel_Rarely,Sales,2,5,Life Sciences,1,Male,4,Sales Executive,3,Single,7880,0,No,18,3,No,9,3,3,8,7,0,7
